,0
7216,3.56
7217,0.07
7218,0.71
7219,1.89
7220,-0.41
7221,0.17
7222,0.17
7223,0.06
7224,0.33
7225,-0.4
7226,-0.18
7227,0.42
7228,-0.33
7229,0.12
7230,0.28
7231,-0.43
7232,0.6
7233,0.15
7234,-0.19
7235,0.58
7236,-0.01
7237,0.08
7238,0.1
7239,-0.07
7240,0.22
7241,-0.36
7242,-0.08
7243,0.62
7244,-1.21
7245,-0.1
7246,0.64
7247,-1.65
7248,-0.03
7249,1.32
7250,-1.92
7251,-0.47
7252,1.22
7253,-0.9
7254,-0.37
7255,0.2
7256,-1.01
7257,-0.07
7258,1.31
7259,-1.9
7260,-0.08
7261,1.45
7262,-1.95
7263,-0.05
7264,1.09
7265,-1.45
7266,0.31
7267,1.28
7268,-0.91
7269,0.38
7270,1.6
7271,-0.49
7272,0.89
7273,1.79
7274,-0.14
7275,0.8
7276,2.06
7277,0.14
7278,1.25
7279,1.81
7280,0.43
7281,0.89
7282,1.64
7283,0.04
7284,0.57
7285,0.65
7286,0.16
7287,0.68
7288,0.05
7289,-0.01
7290,0.55
7291,0.2
7292,0.13
7293,0.55
7294,0.18
7295,0.31
7296,0.61
7297,0.13
7298,0.07
7299,0.25
7300,0.46
7301,-0.13
7302,0.26
7303,0.32
7304,-0.51
7305,-0.17
7306,0.18
7307,-1.11
7308,-0.35
7309,0.62
7310,-1.99
7311,-0.46
7312,0.72
7313,-2.08
7314,-1.04
7315,1.4
7316,-0.67
7317,0.42
7318,0.84
7319,-0.59
7320,0.13
7321,2.99
7322,-2.1
7323,-0.93
7324,1.55
7325,-2.59
7326,0.13
7327,0.17
7328,-1.81
7329,0.79
7330,-0.48
7331,-0.35
7332,0.9
7333,0.33
7334,1.17
7335,1.72
7336,1.71
7337,1.07
7338,1.57
7339,1.28
7340,1.33
7341,2.36
7342,1.41
7343,2.26
7344,1.13
7345,0.72
7346,1.28
7347,0.6
7348,0.33
7349,1.19
7350,0.26
7351,0.1
7352,0.89
7353,0.15
7354,-0.07
7355,0.81
7356,0.01
7357,0.14
7358,0.3
7359,-0.41
7360,0.39
7361,-0.39
7362,0.02
7363,1.12
7364,-2.49
7365,0.27
7366,2.2
7367,-3.3
7368,-2.84
7369,1.58
7370,-1.35
7371,0.17
7372,-1.59
7373,-1.86
7374,-0.83
7375,0.5
7376,-2.3
7377,-0.47
7378,1.84
7379,-2.16
7380,-0.15
7381,0.51
7382,-1.1
7383,0.24
7384,-0.11
7385,-0.24
7386,0.58
7387,-0.29
7388,0.89
7389,1.36
7390,0.22
7391,3.11
7392,2.63
7393,2.43
7394,2.59
7395,0.91
7396,1.3
7397,1.85
7398,0.09
7399,-0.18
7400,1.8
7401,0.19
7402,-0.25
7403,1.63
7404,0.32
7405,0.35
7406,1.36
7407,-0.02
7408,0.32
7409,0.72
7410,-0.18
7411,0.19
7412,-0.19
7413,-0.07
7414,0.02
7415,-1.91
7416,-0.01
7417,1.72
7418,-3.39
7419,-1.73
7420,1.82
7421,-0.63
7422,-0.17
7423,0.04
7424,0.25
7425,-0.49
7426,0.83
7427,-2.02
7428,-0.49
7429,1.15
7430,-1.82
7431,0.11
7432,0.87
7433,-1.38
7434,0.45
7435,0.83
7436,-0.81
7437,0.72
7438,0.89
7439,-0.3
7440,0.65
7441,0.69
7442,0.39
7443,0.77
7444,1.12
7445,0.84
7446,1.96
7447,1.96
7448,3.01
7449,0.86
7450,2.89
7451,0.39
7452,0.58
7453,0.76
7454,2.05
7455,0.2
7456,0.51
7457,1.99
7458,-0.27
7459,0.72
7460,0.94
7461,0.09
7462,1.1
7463,0.81
7464,-0.02
7465,0.51
7466,0.72
7467,0.07
7468,0.62
7469,0.54
7470,0.09
7471,0.42
7472,0.37
7473,-0.06
7474,0.4
7475,0.14
7476,0.34
7477,0.95
7478,-0.87
7479,0.31
7480,1.81
7481,-2.16
7482,-0.15
7483,1.64
7484,-1.27
7485,-0.32
7486,0.14
7487,-0.77
7488,-0.2
7489,-0.21
7490,-1.42
7491,-0.36
7492,0.15
7493,-1.52
7494,-0.16
7495,0.45
7496,-1.39
7497,-0.07
7498,0.4
7499,-1.03
7500,0.37
7501,0.69
7502,-0.7
7503,0.55
7504,0.87
7505,-0.41
7506,0.72
7507,0.83
7508,-0.11
7509,1.04
7510,1.35
7511,0.23
7512,1.23
7513,1.98
7514,0.92
7515,1.32
7516,2.52
7517,0.7
7518,1.05
7519,1.44
7520,0.19
7521,0.98
7522,-0.48
7523,2.05
7524,0.83
7525,1.11
7526,0.54
7527,0.63
7528,0.81
7529,0.5
7530,0.35
7531,0.26
7532,0.34
7533,0.21
7534,0.13
7535,0.12
7536,0.26
7537,0.14
7538,-0.19
7539,0.22
7540,0.38
7541,-0.8
7542,0.23
7543,1.22
7544,-1.64
7545,-0.09
7546,0.83
7547,-1.99
7548,-0.28
7549,0.91
7550,-1.63
7551,-0.17
7552,0.38
7553,-1.67
7554,-0.05
7555,0.74
7556,-1.93
7557,-0.08
7558,1.38
7559,-1.82
7560,0.02
7561,0.98
7562,-1.26
7563,0.11
7564,1.0
7565,-0.89
7566,0.42
7567,1.09
7568,-0.62
7569,0.82
7570,1.55
7571,-0.19
7572,0.49
7573,1.26
7574,0.31
7575,1.04
7576,1.58
7577,0.86
7578,1.26
7579,2.48
7580,0.86
7581,0.16
7582,0.6
7583,0.47
7584,0.23
7585,0.3
7586,1.32
7587,-0.12
7588,1.01
7589,0.5
7590,-0.21
7591,1.95
7592,-0.0
7593,-0.05
7594,1.14
7595,0.11
7596,0.06
7597,0.71
7598,-0.07
7599,0.15
7600,0.46
7601,-0.35
7602,0.24
7603,-0.1
7604,-0.53
7605,-0.11
7606,0.2
7607,-0.81
7608,-0.0
7609,0.47
7610,-2.12
7611,-1.22
7612,0.88
7613,-3.51
7614,-0.86
7615,0.66
7616,-1.42
7617,0.4
7618,1.4
7619,-1.97
7620,-0.53
7621,2.13
7622,-2.66
7623,-0.9
7624,1.02
7625,-1.25
7626,-0.5
7627,0.23
7628,-0.23
7629,-0.05
7630,0.63
7631,0.42
7632,0.11
7633,1.11
7634,0.59
7635,0.5
7636,1.47
7637,1.12
7638,1.18
7639,0.82
7640,1.02
7641,0.24
7642,1.46
7643,2.21
7644,0.19
7645,1.33
7646,1.05
7647,-0.17
7648,1.22
7649,0.82
7650,0.06
7651,0.97
7652,0.69
7653,0.04
7654,0.6
7655,0.38
7656,-0.02
7657,0.53
7658,0.06
7659,-0.07
7660,0.38
7661,-0.25
7662,0.01
7663,0.39
7664,-1.0
7665,0.12
7666,1.05
7667,-2.77
7668,-1.27
7669,1.82
7670,-1.5
7671,0.25
7672,-0.02
7673,-0.55
7674,0.01
7675,1.21
7676,-1.93
7677,-0.92
7678,1.69
7679,-2.24
7680,-0.2
7681,0.52
7682,-1.1
7683,0.05
7684,0.49
7685,-0.21
7686,0.45
7687,0.65
7688,0.15
7689,0.39
7690,0.52
7691,0.47
7692,0.69
7693,0.53
7694,0.82
7695,0.61
7696,0.89
7697,1.46
7698,0.63
7699,1.17
7700,1.87
7701,0.61
7702,1.13
7703,1.39
7704,0.41
7705,1.13
7706,1.24
7707,0.05
7708,0.9
7709,1.13
7710,0.2
7711,0.66
7712,0.88
7713,0.11
7714,0.49
7715,0.48
7716,0.07
7717,0.55
7718,0.07
7719,-0.0
7720,0.38
7721,-0.17
7722,-0.3
7723,0.18
7724,-0.64
7725,-0.12
7726,0.34
7727,-1.49
7728,-0.05
7729,1.34
7730,-1.4
7731,-0.61
7732,1.72
7733,-0.21
7734,-0.79
7735,0.78
7736,-1.76
7737,-0.78
7738,1.51
7739,-1.64
7740,-0.41
7741,1.17
7742,-1.03
7743,-0.22
7744,0.8
7745,-0.31
7746,-0.24
7747,0.6
7748,0.39
7749,0.41
7750,0.94
7751,0.65
7752,0.47
7753,1.75
7754,0.84
7755,0.83
7756,2.04
7757,1.47
7758,0.17
7759,1.3
7760,0.6
7761,0.09
7762,1.63
7763,1.61
7764,-0.2
7765,1.22
7766,0.87
7767,-0.24
7768,0.89
7769,0.84
7770,0.06
7771,0.68
7772,0.64
7773,0.25
7774,0.45
7775,0.46
7776,0.16
7777,0.15
7778,0.44
7779,-0.03
7780,-0.03
7781,0.4
7782,-0.11
7783,-0.19
7784,0.2
7785,-0.4
7786,0.56
7787,-0.53
7788,-0.79
7789,2.32
7790,-3.02
7791,-0.33
7792,2.69
7793,-0.77
7794,-0.83
7795,1.35
7796,-0.91
7797,-0.48
7798,0.48
7799,-0.96
7800,0.12
7801,0.63
7802,-0.54
7803,0.22
7804,0.45
7805,-0.07
7806,0.31
7807,0.34
7808,0.41
7809,0.33
7810,0.74
7811,0.55
7812,0.42
7813,0.66
7814,0.7
7815,0.35
7816,1.07
7817,1.22
7818,0.5
7819,1.51
7820,2.22
7821,0.37
7822,2.05
7823,2.0
7824,0.05
7825,1.69
7826,1.37
7827,0.01
7828,1.02
7829,1.04
7830,-0.03
7831,0.5
7832,0.65
7833,-0.21
7834,0.25
7835,0.43
7836,-0.19
7837,0.17
7838,0.24
7839,-0.0
7840,0.23
7841,-0.06
7842,-0.26
7843,0.41
7844,-0.57
7845,-0.66
7846,0.89
7847,-1.89
7848,-0.53
7849,1.42
7850,-2.38
7851,-0.7
7852,1.32
7853,-1.83
7854,-0.53
7855,0.88
7856,-1.75
7857,-0.09
7858,1.08
7859,-1.43
7860,0.18
7861,1.08
7862,-0.87
7863,0.05
7864,0.73
7865,-0.38
7866,-0.21
7867,0.64
7868,0.0
7869,-0.31
7870,1.65
7871,0.51
7872,0.09
7873,1.68
7874,1.03
7875,1.54
7876,2.16
7877,2.84
7878,0.47
7879,1.75
7880,0.79
7881,-0.14
7882,0.75
7883,1.3
7884,-0.53
7885,0.8
7886,1.73
7887,0.0
7888,1.18
7889,0.37
7890,0.0
7891,0.24
7892,0.34
7893,0.0
7894,0.22
7895,0.18
7896,-0.12
7897,0.34
7898,0.03
7899,-0.03
7900,0.46
7901,-0.57
7902,0.07
7903,1.07
7904,-2.24
7905,-1.14
7906,1.11
7907,-3.39
7908,-0.69
7909,0.64
7910,-1.62
7911,-0.32
7912,0.63
7913,-1.53
7914,-0.47
7915,1.42
7916,-1.85
7917,-0.54
7918,0.88
7919,-1.15
7920,-0.6
7921,0.5
7922,-0.57
7923,-0.21
7924,1.12
7925,-0.17
7926,-0.29
7927,1.18
7928,0.17
7929,-0.01
7930,1.55
7931,0.98
7932,0.38
7933,1.38
7934,1.86
7935,1.26
7936,2.31
7937,1.99
7938,0.33
7939,1.02
7940,1.18
7941,-0.25
7942,0.8
7943,1.19
7944,-0.22
7945,0.5
7946,0.72
7947,-0.38
7948,0.23
7949,0.46
7950,-0.18
7951,0.5
7952,-0.0
7953,-0.31
7954,0.3
7955,-0.22
7956,-0.37
7957,0.5
7958,-1.14
7959,-0.6
7960,0.62
7961,-2.49
7962,-0.47
7963,1.32
7964,-2.5
7965,-0.64
7966,1.26
7967,-1.01
7968,-0.0
7969,0.51
7970,-1.56
7971,-0.14
7972,1.61
7973,-1.89
7974,-0.32
7975,0.81
7976,-1.42
7977,-0.13
7978,0.46
7979,-0.72
7980,0.05
7981,0.55
7982,-0.11
7983,0.22
7984,0.71
7985,0.26
7986,0.2
7987,0.85
7988,0.69
7989,0.64
7990,1.08
7991,1.15
7992,0.75
7993,1.59
7994,1.56
7995,0.57
7996,1.01
7997,1.86
7998,0.26
7999,0.73
8000,2.08
8001,0.13
8002,1.07
8003,1.46
8004,-0.16
8005,0.56
8006,1.02
8007,-0.14
8008,0.28
8009,0.64
8010,-0.14
8011,0.09
8012,0.27
8013,-0.32
8014,0.07
8015,-0.3
8016,0.03
8017,0.85
8018,-1.52
8019,-0.27
8020,1.27
8021,-2.8
8022,-0.03
8023,1.79
8024,-1.71
8025,-0.23
8026,0.62
8027,-1.01
8028,0.24
8029,0.22
8030,-1.97
8031,-0.17
8032,1.05
8033,-1.74
8034,-0.22
8035,0.74
8036,-1.08
8037,-0.13
8038,0.4
8039,-0.43
8040,-0.17
8041,0.59
8042,0.1
8043,-0.02
8044,0.46
8045,0.4
8046,-0.07
8047,0.36
8048,0.8
8049,0.49
8050,0.8
8051,0.98
8052,0.83
8053,1.98
8054,1.41
8055,0.88
8056,4.45
8057,-0.1
8058,0.33
8059,1.36
8060,1.92
8061,0.25
8062,1.69
8063,0.61
8064,0.07
8065,1.11
8066,0.49
8067,0.06
8068,0.54
8069,0.4
8070,-0.0
8071,-0.28
8072,0.28
8073,-0.12
8074,-0.56
8075,0.16
8076,-0.17
8077,-0.24
8078,-0.34
8079,-0.17
8080,0.23
8081,-1.93
8082,-1.25
8083,2.41
8084,-5.22
8085,0.72
8086,0.97
8087,0.2
8088,-0.43
8089,1.14
8090,-0.94
8091,-0.65
8092,2.52
8093,-3.71
8094,0.36
8095,1.02
8096,-1.44
8097,0.64
8098,0.45
8099,0.51
8100,0.89
8101,-0.45
8102,3.72
8103,1.32
8104,-0.32
8105,1.74
8106,0.59
8107,-1.01
8108,0.48
8109,1.02
8110,-0.99
8111,-0.08
8112,1.38
8113,-0.3
8114,-0.59
8115,0.73
8116,0.4
8117,-0.73
8118,0.51
8119,0.09
8120,-0.63
8121,0.12
8122,0.08
8123,-0.88
8124,-0.33
8125,0.31
8126,-1.32
8127,-0.49
8128,0.38
8129,-2.29
8130,-1.21
8131,2.39
8132,-1.78
8133,-0.14
8134,1.99
8135,1.13
8136,1.34
8137,0.52
8138,1.84
8139,1.18
8140,0.81
8141,1.48
8142,1.73
8143,1.25
8144,0.28
8145,1.6
8146,1.19
8147,0.04
8148,-0.5
8149,0.67
8150,-0.25
8151,0.84
8152,-0.28
8153,-1.31
8154,1.32
8155,-1.12
8156,-1.05
8157,1.0
8158,-0.38
8159,-1.01
8160,0.51
8161,-0.22
8162,-1.19
8163,-0.94
8164,-0.21
8165,-1.08
8166,-1.65
8167,0.26
8168,-0.96
8169,-0.7
8170,2.05
8171,-0.82
8172,-0.7
8173,1.99
8174,-0.56
8175,-0.48
8176,1.46
8177,1.43
8178,1.21
8179,0.32
8180,2.56
8181,1.61
8182,1.04
8183,1.96
8184,1.17
8185,1.74
8186,0.48
8187,1.11
8188,1.27
8189,-0.49
8190,0.66
8191,1.51
8192,-0.83
8193,0.87
8194,0.93
8195,-0.8
8196,1.05
8197,0.2
8198,-0.72
8199,0.13
8200,0.43
8201,-0.26
8202,0.0
8203,0.68
8204,-1.12
8205,-0.18
8206,0.31
8207,-0.73
8208,-1.28
8209,-0.59
8210,-0.29
8211,-1.38
8212,-0.36
8213,0.04
8214,-0.24
8215,1.12
8216,-0.03
8217,-0.19
8218,1.62
8219,-0.49
8220,-0.08
8221,0.88
8222,0.89
8223,-0.14
8224,0.04
8225,1.29
8226,0.76
8227,1.58
8228,1.01
8229,1.19
8230,2.3
8231,-0.26
8232,1.11
8233,3.56
8234,-0.99
8235,0.7
8236,2.34
8237,-1.05
8238,0.66
8239,1.61
8240,-1.09
8241,0.85
8242,1.06
8243,-1.09
8244,0.62
8245,0.94
8246,-0.85
8247,-0.06
8248,0.55
8249,-0.35
8250,-0.3
8251,0.52
8252,-0.86
8253,-0.54
8254,0.12
8255,-0.61
8256,-1.51
8257,-0.56
8258,-0.38
8259,-1.25
8260,-0.98
8261,0.23
8262,0.36
8263,0.15
8264,0.05
8265,-1.07
8266,0.63
8267,-0.28
8268,-1.22
8269,1.73
8270,0.61
8271,1.08
8272,0.64
8273,-0.63
8274,1.61
8275,1.02
8276,0.87
8277,1.45
8278,1.66
8279,0.12
8280,1.78
8281,2.39
8282,-1.24
8283,0.74
8284,2.61
8285,-1.48
8286,0.98
8287,2.27
8288,-1.25
8289,0.47
8290,1.34
8291,-1.02
8292,0.48
8293,0.97
8294,-1.07
8295,0.26
8296,0.83
8297,-0.95
8298,-0.22
8299,0.29
8300,-0.59
8301,-0.51
8302,-0.08
8303,-0.51
8304,-1.13
8305,-0.52
8306,-0.39
8307,-1.35
8308,-0.83
8309,0.43
8310,-0.03
8311,-0.21
8312,0.9
8313,-0.17
8314,0.88
8315,0.08
8316,-0.48
8317,0.94
8318,0.29
8319,0.16
8320,0.19
8321,0.86
8322,1.36
8323,1.03
8324,0.68
8325,1.69
8326,1.6
8327,0.62
8328,1.41
8329,1.76
8330,-0.39
8331,0.89
8332,2.49
8333,-1.45
8334,-0.12
8335,2.4
8336,-1.1
8337,0.34
8338,1.22
8339,-1.12
8340,0.49
8341,0.69
8342,-1.28
8343,0.69
8344,0.46
8345,-0.71
8346,-0.0
8347,-0.02
8348,-1.02
8349,-1.17
8350,-0.72
8351,-0.6
8352,-1.51
8353,-0.63
8354,0.27
8355,-0.02
8356,0.08
8357,1.31
8358,0.44
8359,1.2
8360,-0.08
8361,-0.61
8362,0.87
8363,1.03
8364,-1.76
8365,0.77
8366,1.42
8367,-0.84
8368,1.3
8369,1.38
8370,0.55
8371,2.37
8372,0.54
8373,-0.49
8374,1.69
8375,1.08
8376,0.16
8377,1.74
8378,0.61
8379,-0.06
8380,0.97
8381,0.46
8382,0.41
8383,0.32
8384,0.12
8385,1.24
8386,0.2
8387,0.12
8388,1.07
8389,0.35
8390,0.21
8391,1.0
8392,0.3
8393,0.28
8394,0.92
8395,0.2
8396,-0.41
8397,0.37
8398,0.29
8399,0.36
8400,0.6
8401,0.11
8402,-0.36
8403,0.52
8404,0.74
8405,0.29
8406,0.67
8407,-0.6
8408,0.97
8409,0.43
8410,0.34
8411,0.59
8412,-0.04
8413,0.14
8414,0.64
8415,-0.85
8416,-0.48
8417,1.15
8418,1.19
8419,0.41
8420,0.58
8421,0.39
8422,0.44
8423,1.15
8424,1.47
8425,2.63
8426,-0.0
8427,1.39
8428,0.31
8429,0.73
8430,0.62
8431,0.27
8432,0.93
8433,0.23
8434,0.72
8435,0.44
8436,-0.07
8437,0.22
8438,0.97
8439,-0.05
8440,-0.5
8441,0.86
8442,0.38
8443,-0.44
8444,1.03
8445,0.57
8446,-0.27
8447,-0.54
8448,0.01
8449,0.63
8450,0.37
8451,0.87
8452,0.07
8453,0.25
8454,1.21
8455,-0.17
8456,0.86
8457,0.25
8458,-0.22
8459,1.24
8460,0.74
8461,1.49
8462,-0.66
8463,1.52
8464,1.21
8465,1.17
8466,0.07
8467,0.78
8468,0.7
8469,-0.04
8470,0.94
8471,1.06
8472,0.13
8473,0.25
8474,0.7
8475,0.52
8476,-0.14
8477,0.52
8478,0.59
8479,0.61
8480,-0.08
8481,-0.08
8482,0.6
8483,0.8
8484,-0.36
8485,-0.56
8486,1.08
8487,-0.14
8488,-0.64
8489,0.67
8490,-0.21
8491,-0.42
8492,0.75
8493,0.56
8494,-0.14
8495,0.54
8496,1.2
8497,-0.3
8498,0.26
8499,0.89
8500,0.71
8501,0.9
8502,2.58
8503,3.49
8504,0.36
8505,0.64
8506,1.58
8507,-0.07
8508,0.38
8509,1.13
8510,0.42
8511,0.1
8512,0.99
8513,0.96
8514,1.0
8515,-0.29
8516,0.83
8517,1.19
8518,-0.19
8519,-0.14
8520,0.21
8521,0.6
8522,0.17
8523,-0.72
8524,-0.39
8525,0.65
8526,-0.88
8527,-0.53
8528,0.6
8529,-0.35
8530,-0.28
8531,0.57
8532,0.63
8533,0.24
8534,0.39
8535,0.26
8536,0.48
8537,0.26
8538,4.86
8539,1.67
8540,0.31
8541,0.52
8542,1.01
8543,0.17
8544,-0.07
8545,0.0
8546,0.6
8547,0.85
8548,1.11
8549,0.2
8550,0.82
8551,1.15
8552,-0.02
8553,1.17
8554,0.68
8555,0.59
8556,1.41
8557,-0.67
8558,0.49
8559,1.33
8560,-0.97
8561,0.27
8562,0.52
8563,-0.03
8564,-0.08
8565,-0.22
8566,0.33
8567,0.04
8568,-0.36
8569,0.16
8570,0.04
8571,-1.54
8572,1.73
8573,-0.87
8574,-2.15
8575,2.19
8576,-1.09
8577,-1.04
8578,1.03
8579,0.16
8580,0.06
8581,0.84
8582,0.53
8583,0.59
8584,1.33
8585,0.84
8586,-0.56
8587,1.82
8588,1.4
8589,0.41
8590,2.13
8591,2.34
8592,0.5
8593,2.54
8594,1.26
8595,-0.11
8596,1.55
8597,1.31
8598,-0.36
8599,-0.29
8600,1.58
8601,-0.04
8602,0.06
8603,2.25
8604,0.18
8605,1.02
8606,1.75
8607,0.3
8608,-0.08
8609,1.35
8610,-0.11
8611,-0.83
8612,0.64
8613,-0.44
8614,-0.19
8615,-0.97
8616,-1.08
8617,0.81
8618,-1.4
8619,-2.13
8620,1.4
8621,-1.33
8622,-0.26
8623,0.83
8624,-0.44
8625,-1.51
8626,-0.93
8627,-0.38
8628,-0.11
8629,1.12
8630,-0.28
8631,-0.89
8632,0.46
8633,-0.13
8634,-1.06
8635,0.43
8636,0.01
8637,-0.94
8638,0.44
8639,-0.03
8640,-1.18
8641,0.61
8642,0.1
8643,-1.18
8644,0.58
8645,-0.1
8646,-1.46
8647,0.41
8648,-0.09
8649,-1.86
8650,0.26
8651,-0.3
8652,-1.87
8653,0.4
8654,-0.76
8655,-1.53
8656,0.36
8657,-0.67
8658,-0.65
8659,0.1
8660,0.15
8661,-0.19
8662,0.15
8663,0.68
8664,0.77
8665,0.47
8666,1.38
8667,0.67
8668,0.98
8669,1.4
8670,-0.87
8671,-0.27
8672,1.48
8673,-0.8
8674,-1.01
8675,1.2
8676,-0.19
8677,-1.12
8678,0.69
8679,0.39
8680,-0.69
8681,-0.36
8682,0.34
8683,-0.28
8684,-1.23
8685,0.82
8686,0.08
8687,-2.42
8688,0.56
8689,1.07
8690,-0.14
8691,0.93
8692,1.51
8693,-0.08
8694,0.51
8695,1.15
8696,-0.23
8697,0.67
8698,1.14
8699,-0.19
8700,0.45
8701,1.12
8702,-0.19
8703,0.19
8704,1.31
8705,-0.14
8706,0.22
8707,1.45
8708,-0.36
8709,0.15
8710,1.56
8711,-0.14
8712,-0.08
8713,1.52
8714,-0.05
8715,-0.17
8716,1.47
8717,0.28
8718,0.12
8719,0.36
8720,0.58
8721,0.18
8722,-0.03
8723,1.04
8724,0.31
8725,-0.25
8726,1.14
8727,0.13
8728,-0.42
8729,1.11
8730,-0.18
8731,-0.7
8732,1.12
8733,-0.35
8734,-1.16
8735,0.89
8736,-0.11
8737,-1.02
8738,0.83
8739,0.17
8740,-0.46
8741,0.78
8742,0.48
8743,-0.45
8744,0.63
8745,0.56
8746,-0.34
8747,0.59
8748,0.62
8749,-0.52
8750,0.47
8751,0.72
8752,-0.5
8753,0.28
8754,1.03
8755,-0.61
8756,-0.05
8757,0.95
8758,-0.62
8759,0.11
8760,0.56
8761,-0.7
8762,0.41
8763,0.36
8764,-0.72
8765,0.39
8766,0.31
8767,-0.68
8768,0.3
8769,0.08
8770,-0.75
8771,0.26
8772,0.33
8773,-0.71
8774,0.38
8775,0.46
8776,-0.54
8777,0.42
8778,0.36
8779,-0.65
8780,0.54
8781,0.29
8782,-0.7
8783,0.54
8784,0.27
8785,-0.67
8786,0.52
8787,0.25
8788,-0.71
8789,0.6
8790,0.37
8791,-0.76
8792,0.67
8793,0.65
8794,-0.82
8795,0.65
8796,0.82
8797,-0.9
8798,0.51
8799,0.83
8800,-0.99
8801,0.52
8802,0.71
8803,-0.98
8804,0.77
8805,0.77
8806,-0.86
8807,0.65
8808,0.73
8809,-0.85
8810,0.69
8811,0.67
8812,-0.76
8813,0.65
8814,0.57
8815,-0.65
8816,0.58
8817,0.45
8818,-0.42
8819,0.46
8820,0.2
8821,-0.24
8822,0.27
8823,0.24
8824,-0.18
8825,0.13
8826,0.79
8827,-0.16
8828,0.23
8829,0.8
8830,-0.29
8831,0.3
8832,0.47
8833,-0.47
8834,0.27
8835,0.08
8836,-0.53
8837,0.35
8838,-0.08
8839,-0.59
8840,0.26
8841,-0.03
8842,-0.67
8843,0.52
8844,0.28
8845,-0.9
8846,0.83
8847,0.46
8848,-1.27
8849,1.11
8850,-0.08
8851,-1.16
8852,1.16
8853,-0.36
8854,-1.32
8855,0.86
8856,0.14
8857,-0.43
8858,-0.0
8859,0.06
8860,0.16
8861,-0.71
8862,-1.01
8863,1.02
8864,-1.98
8865,-0.66
8866,2.84
8867,-2.32
8868,-0.25
8869,2.95
8870,-1.42
8871,-0.64
8872,2.26
8873,-1.21
8874,-0.46
8875,2.24
8876,-0.99
8877,-0.48
8878,1.73
8879,0.02
8880,-0.41
8881,1.68
8882,1.54
8883,-0.13
8884,1.25
8885,2.76
8886,0.22
8887,0.8
8888,2.24
8889,1.5
8890,0.86
8891,1.55
8892,-0.6
8893,-0.66
8894,1.05
8895,-0.23
8896,-0.65
8897,1.51
8898,-0.44
8899,-0.53
8900,1.54
8901,-0.37
8902,-0.57
8903,1.42
8904,-0.33
8905,0.03
8906,0.55
8907,0.01
8908,0.17
8909,-0.68
8910,-0.19
8911,0.05
8912,-3.22
8913,-1.93
8914,4.63
8915,-3.98
8916,0.09
8917,1.39
8918,0.44
8919,-0.04
8920,1.58
8921,-1.24
8922,-0.78
8923,1.08
8924,-3.29
8925,0.18
8926,-0.18
8927,-1.36
8928,0.56
8929,-0.16
8930,-0.36
8931,0.26
8932,-0.02
8933,0.56
8934,0.02
8935,0.58
8936,1.34
8937,0.45
8938,1.61
8939,0.85
8940,0.29
8941,2.89
8942,1.03
8943,0.0
8944,2.78
8945,1.46
8946,0.56
8947,1.17
8948,1.19
8949,0.84
8950,0.86
8951,0.96
8952,0.26
8953,0.38
8954,0.87
8955,-0.1
8956,-0.66
8957,0.89
8958,-0.13
8959,-1.06
8960,0.96
8961,-0.32
8962,-1.13
8963,0.95
8964,-0.45
8965,-0.23
8966,-0.18
8967,-0.41
8968,0.73
8969,-1.7
8970,-2.36
8971,1.73
8972,-4.09
8973,1.13
8974,2.49
8975,-0.92
8976,-0.76
8977,1.31
8978,-0.65
8979,-0.76
8980,0.03
8981,-1.33
8982,0.13
8983,-0.03
8984,-1.42
8985,0.29
8986,0.6
8987,-0.68
8988,0.22
8989,1.86
8990,-0.51
8991,-0.06
8992,2.08
8993,0.2
8994,0.34
8995,1.5
8996,0.86
8997,1.03
8998,1.0
8999,0.93
9000,1.07
9001,0.34
9002,0.23
9003,0.98
9004,-0.04
9005,-0.21
9006,0.75
9007,-0.15
9008,-0.52
9009,0.22
9010,-0.16
9011,-0.66
9012,-0.21
9013,-0.74
9014,-0.8
9015,-0.8
9016,-1.01
9017,-0.98
9018,-0.88
9019,0.4
9020,-1.35
9021,-0.88
9022,1.26
9023,-2.81
9024,-0.5
9025,3.15
9026,-3.96
9027,-0.82
9028,0.49
9029,-1.16
9030,-0.89
9031,1.72
9032,-0.88
9033,-1.13
9034,2.18
9035,-2.6
9036,0.11
9037,1.32
9038,-1.09
9039,1.48
9040,1.17
9041,-0.28
9042,2.92
9043,0.75
9044,1.67
9045,2.36
9046,-0.86
9047,1.68
9048,1.04
9049,-1.11
9050,0.91
9051,0.04
9052,-0.79
9053,0.82
9054,-0.68
9055,-0.0
9056,-0.16
9057,-0.54
9058,0.47
9059,-2.14
9060,-3.55
9061,4.18
9062,-4.65
9063,0.4
9064,-2.04
9065,0.41
9066,-1.23
9067,1.46
9068,-1.17
9069,-1.98
9070,1.26
9071,-2.95
9072,-0.17
9073,1.29
9074,-0.91
9075,0.64
9076,0.0
9077,-0.42
9078,1.43
9079,0.11
9080,0.68
9081,2.32
9082,0.09
9083,2.03
9084,3.41
9085,1.05
9086,1.1
9087,2.21
9088,-0.33
9089,1.56
9090,1.55
9091,-0.96
9092,1.56
9093,0.58
9094,-1.1
9095,1.31
9096,0.1
9097,-0.3
9098,0.46
9099,-0.22
9100,0.36
9101,-1.03
9102,-1.58
9103,1.61
9104,-7.99
9105,-1.43
9106,3.47
9107,0.22
9108,-1.74
9109,-0.68
9110,0.21
9111,-2.24
9112,0.79
9113,-1.95
