,0
10222,0.04
10223,-0.06
10224,-1.03
10225,0.04
10226,-0.06
10227,-1.02
10228,0.04
10229,-0.07
10230,-1.0
10231,0.09
10232,-0.06
10233,-1.02
10234,0.08
10235,-0.07
10236,-1.06
10237,0.05
10238,-0.06
10239,-1.03
10240,0.06
10241,-0.06
10242,-1.01
10243,0.06
10244,-0.06
10245,-1.02
10246,0.05
10247,-0.05
10248,-1.04
10249,0.03
10250,-0.04
10251,-1.03
10252,0.09
10253,-0.05
10254,-0.99
10255,0.11
10256,-0.05
10257,-1.0
10258,0.1
10259,-0.06
10260,-1.02
10261,0.07
10262,-0.05
10263,-1.03
10264,0.03
10265,-0.04
10266,-0.97
10267,0.04
10268,-0.03
10269,-1.01
10270,0.09
10271,-0.06
10272,-1.09
10273,0.06
10274,-0.04
10275,-0.97
10276,0.12
10277,-0.02
10278,-1.07
10279,0.07
10280,-0.06
10281,-1.07
10282,-0.01
10283,-0.01
10284,-1.07
10285,-0.0
10286,-0.06
10287,-1.04
10288,-0.07
10289,-0.04
10290,-1.04
10291,-0.06
10292,-0.04
10293,-1.07
10294,-0.06
10295,-0.06
10296,-1.0
10297,-0.04
10298,-0.03
10299,-1.03
10300,-0.09
10301,-0.02
10302,-1.06
10303,-0.08
10304,-0.0
10305,-0.99
10306,-0.06
10307,-0.03
10308,-0.99
10309,-0.0
10310,0.01
10311,-0.99
10312,0.02
10313,-0.06
10314,-1.05
10315,0.05
10316,-0.0
10317,-1.04
10318,-0.2
10319,-0.01
10320,-1.06
10321,-0.03
10322,-0.03
10323,-1.02
10324,-0.08
10325,-0.03
10326,-1.0
10327,-0.05
10328,-0.03
10329,-1.0
10330,-0.08
10331,-0.03
10332,-1.05
10333,-0.08
10334,-0.04
10335,-1.08
10336,-0.02
10337,-0.03
10338,-1.05
10339,-0.01
10340,-0.02
10341,-1.01
10342,-0.0
10343,-0.03
10344,-1.02
10345,0.01
10346,-0.04
10347,-1.04
10348,0.02
10349,-0.05
10350,-1.03
10351,0.03
10352,-0.05
10353,-1.02
10354,0.01
10355,-0.04
10356,-1.02
10357,0.01
10358,-0.04
10359,-1.03
10360,0.01
10361,-0.03
10362,-1.03
10363,0.03
10364,-0.04
10365,-1.03
10366,0.03
10367,-0.04
10368,-1.04
10369,0.03
10370,-0.05
10371,-1.0
10372,0.01
10373,-0.04
10374,-1.02
10375,0.02
10376,-0.04
10377,-1.03
10378,0.04
10379,-0.04
10380,-1.02
10381,0.04
10382,-0.03
10383,-1.04
10384,0.04
10385,-0.04
10386,-1.04
10387,0.04
10388,-0.04
10389,-1.03
10390,0.03
10391,-0.04
10392,-1.02
10393,0.03
10394,-0.03
10395,-1.03
10396,0.04
10397,-0.04
10398,-1.02
10399,0.05
10400,-0.05
10401,-1.02
10402,0.06
10403,-0.06
10404,-1.03
10405,0.07
10406,-0.07
10407,-1.02
10408,0.07
10409,-0.06
10410,-1.01
10411,0.06
10412,-0.05
10413,-1.02
10414,0.05
10415,-0.03
10416,-1.03
10417,0.05
10418,-0.03
10419,-1.03
10420,0.06
10421,-0.03
10422,-1.02
10423,0.07
10424,-0.03
10425,-1.02
10426,0.07
10427,-0.03
10428,-1.03
10429,0.06
10430,-0.05
10431,-1.03
10432,0.07
10433,-0.05
10434,-1.02
10435,0.08
10436,-0.06
10437,-1.02
10438,0.09
10439,-0.05
10440,-1.02
10441,0.09
10442,-0.04
10443,-1.02
10444,0.08
10445,-0.03
10446,-1.03
10447,0.08
10448,-0.03
10449,-1.02
10450,0.08
10451,-0.03
10452,-1.02
10453,0.08
10454,-0.03
10455,-1.03
10456,0.08
10457,-0.03
10458,-1.01
10459,0.09
10460,-0.03
10461,-1.01
10462,0.1
10463,-0.04
10464,-1.03
10465,0.11
10466,-0.03
10467,-1.03
10468,0.1
10469,-0.03
10470,-1.02
10471,0.08
10472,-0.03
10473,-1.01
10474,0.09
10475,-0.02
10476,-1.04
10477,0.12
10478,-0.04
10479,-1.04
10480,0.11
10481,-0.02
10482,-1.01
10483,0.09
10484,-0.01
10485,-1.01
10486,0.09
10487,-0.02
10488,-1.01
10489,0.12
10490,-0.01
10491,-1.03
10492,0.1
10493,-0.01
10494,-1.02
10495,0.09
10496,-0.02
10497,-1.06
10498,0.04
10499,0.02
10500,-1.01
10501,0.2
10502,-0.03
10503,-1.06
10504,0.12
10505,-0.02
10506,-1.01
10507,0.13
10508,-0.01
10509,-1.01
10510,0.09
10511,-0.01
10512,-1.0
10513,0.11
10514,-0.02
10515,-1.02
10516,0.12
10517,-0.01
10518,-1.02
10519,0.11
10520,-0.01
10521,-1.01
10522,0.11
10523,-0.01
10524,-1.01
10525,0.12
10526,-0.01
10527,-1.02
10528,0.12
10529,-0.01
10530,-1.02
10531,0.12
10532,-0.01
10533,-1.02
10534,0.12
10535,-0.01
10536,-1.02
10537,0.12
10538,-0.01
10539,-1.02
10540,0.13
10541,-0.01
10542,-1.01
10543,0.12
10544,-0.02
10545,-1.02
10546,0.11
10547,-0.01
10548,-1.02
10549,0.12
10550,-0.02
10551,-1.03
10552,0.11
10553,-0.0
10554,-1.02
10555,0.11
10556,-0.0
10557,-1.02
10558,0.11
10559,-0.01
10560,-1.02
10561,0.11
10562,-0.01
10563,-1.03
10564,0.1
10565,-0.02
10566,-1.02
10567,0.12
10568,-0.0
10569,-1.02
10570,0.12
10571,-0.0
10572,-1.02
10573,0.12
10574,-0.01
10575,-1.02
10576,0.11
10577,-0.01
10578,-1.02
10579,0.11
10580,-0.0
10581,-1.02
10582,0.14
10583,-0.03
10584,-1.02
10585,0.17
10586,-0.02
10587,-1.02
10588,0.13
10589,-0.0
10590,-1.01
10591,0.14
10592,-0.02
10593,-1.02
10594,0.12
10595,0.0
10596,-1.0
10597,0.13
10598,-0.01
10599,-1.01
10600,0.13
10601,-0.01
10602,-1.02
10603,0.13
10604,0.01
10605,-1.04
10606,0.13
10607,-0.01
10608,-1.05
10609,0.14
10610,-0.0
10611,-0.99
10612,0.11
10613,0.01
10614,-1.0
10615,0.17
10616,-0.03
10617,-0.91
10618,0.33
10619,0.05
10620,-1.01
10621,0.13
10622,0.0
10623,-1.0
10624,0.17
10625,-0.01
10626,-0.98
10627,0.19
10628,-0.01
10629,-1.03
10630,0.18
10631,-0.05
10632,-1.04
10633,0.1
10634,-0.07
10635,-1.01
10636,0.12
10637,0.0
10638,-1.0
10639,0.1
10640,0.06
10641,-0.99
10642,0.16
10643,0.0
10644,-1.05
10645,0.07
10646,0.09
10647,-0.97
10648,0.2
10649,0.04
10650,-1.05
10651,0.18
10652,-0.08
10653,-1.04
10654,-0.12
10655,0.1
10656,-1.0
10657,0.18
10658,-0.03
10659,-1.03
10660,0.21
10661,0.0
10662,-0.99
10663,0.05
10664,0.01
10665,-0.94
10666,0.13
10667,-0.04
10668,-1.01
10669,0.48
10670,-0.06
10671,-1.03
10672,0.18
10673,-0.01
10674,-0.95
10675,-0.17
10676,0.05
10677,-0.94
10678,0.05
10679,-0.0
10680,-0.95
10681,0.04
10682,0.0
10683,-1.05
10684,0.08
10685,0.01
10686,-1.1
10687,0.07
10688,0.03
10689,-1.07
10690,-0.01
10691,0.04
10692,-1.06
10693,-0.04
10694,0.02
10695,-1.03
10696,-0.0
10697,-0.0
10698,-1.04
10699,0.05
10700,-0.03
10701,-1.01
10702,0.08
10703,-0.05
10704,-1.06
10705,0.08
10706,-0.05
10707,-1.02
10708,0.1
10709,-0.02
10710,-0.94
10711,0.11
10712,-0.03
10713,-1.09
10714,0.1
10715,-0.02
10716,-1.07
10717,0.07
10718,-0.0
10719,-0.96
10720,0.11
10721,-0.03
10722,-1.03
10723,0.11
10724,-0.02
10725,-1.1
10726,0.14
10727,-0.09
10728,-0.97
10729,0.26
10730,-0.07
10731,-0.95
10732,0.18
10733,-0.05
10734,-1.0
10735,0.16
10736,-0.04
10737,-1.04
10738,0.23
10739,-0.05
10740,-1.09
10741,0.24
10742,-0.06
10743,-1.14
10744,0.25
10745,0.03
10746,-1.09
10747,0.34
10748,0.03
10749,-1.1
10750,0.44
10751,0.05
10752,-1.11
10753,0.31
10754,0.09
10755,-0.91
10756,0.19
10757,0.09
10758,-0.84
10759,0.56
10760,0.09
10761,-1.04
10762,0.12
10763,0.15
10764,-0.92
10765,0.2
10766,0.14
10767,-0.82
10768,0.25
10769,0.19
10770,-0.81
10771,0.35
10772,0.16
10773,-0.67
10774,0.54
10775,0.35
10776,-0.91
10777,0.27
10778,0.22
10779,-0.94
10780,0.4
10781,0.15
10782,-0.82
10783,0.49
10784,0.19
10785,-0.86
10786,0.46
10787,0.21
10788,-1.09
10789,0.52
10790,0.33
10791,-1.08
10792,0.31
10793,0.4
10794,-0.87
10795,0.22
10796,0.38
10797,-0.91
10798,0.28
10799,0.28
10800,-0.77
10801,0.4
10802,0.29
10803,-0.65
10804,0.37
10805,0.29
10806,-0.76
10807,0.31
10808,0.37
10809,-0.9
10810,0.42
10811,0.43
10812,-0.87
10813,0.43
10814,0.49
10815,-0.89
10816,0.24
10817,0.45
10818,-0.78
10819,0.34
10820,0.39
10821,-0.75
10822,0.36
10823,0.34
10824,-0.91
10825,0.39
10826,0.33
10827,-0.83
10828,0.43
10829,0.34
10830,-0.75
10831,0.36
10832,0.35
10833,-0.79
10834,0.37
10835,0.4
10836,-0.92
10837,0.34
10838,0.45
10839,-0.98
10840,0.25
10841,0.46
10842,-0.97
10843,0.49
10844,0.42
10845,-0.9
10846,0.38
10847,0.43
10848,-1.04
10849,0.16
10850,0.36
10851,-0.88
10852,0.33
10853,0.41
10854,-0.89
10855,0.21
10856,0.39
10857,-1.16
10858,-0.19
10859,0.34
10860,-0.6
10861,0.96
10862,0.79
10863,-0.82
10864,0.06
10865,0.36
10866,-0.96
10867,-0.1
10868,0.45
10869,-0.85
10870,0.02
10871,0.42
10872,-0.97
10873,0.24
10874,0.52
10875,-1.05
10876,0.07
10877,0.52
10878,-0.91
10879,-0.41
10880,0.34
10881,-0.89
10882,0.23
10883,0.52
10884,-0.92
10885,0.35
10886,0.36
10887,-1.33
10888,0.24
10889,0.44
10890,-1.16
10891,-3.26
10892,0.56
10893,-0.38
10894,0.91
10895,0.51
10896,0.02
10897,1.23
10898,0.38
10899,-0.32
10900,2.48
10901,0.45
10902,-0.23
10903,0.4
10904,0.16
10905,-0.4
10906,0.55
10907,0.4
10908,-0.59
10909,0.15
10910,0.49
10911,-1.1
10912,-0.36
10913,0.79
10914,-1.42
10915,0.48
10916,0.42
10917,-0.64
10918,0.56
10919,0.06
10920,1.61
10921,1.32
10922,-0.39
10923,2.63
10924,1.33
10925,-0.44
10926,2.09
10927,-0.07
10928,-0.26
10929,1.29
10930,0.46
10931,-0.1
10932,-0.29
10933,0.79
10934,0.24
10935,-1.7
10936,1.07
10937,0.64
10938,-2.03
10939,0.19
10940,0.81
10941,-1.7
10942,0.1
10943,0.15
10944,1.27
10945,0.94
10946,-0.63
10947,3.27
10948,1.31
10949,-0.79
10950,3.13
10951,0.27
10952,-0.37
10953,2.21
10954,0.83
10955,-0.51
10956,0.35
10957,2.0
10958,-0.0
10959,-0.78
10960,1.15
10961,0.16
10962,-1.35
10963,0.79
10964,0.36
10965,-1.26
10966,0.52
10967,0.31
10968,-0.57
10969,0.28
10970,0.17
10971,0.68
10972,0.36
10973,0.02
10974,1.27
10975,0.78
10976,0.05
10977,1.29
10978,0.87
10979,0.06
10980,1.43
10981,0.47
10982,0.01
10983,1.26
10984,0.39
10985,0.06
10986,1.03
10987,0.63
10988,0.02
10989,0.83
10990,0.55
10991,0.05
10992,0.95
10993,0.29
10994,0.01
10995,1.39
10996,-0.0
10997,0.0
10998,1.5
10999,-0.31
11000,-0.1
11001,1.33
11002,-0.72
11003,-0.39
11004,0.8
11005,-0.54
11006,-0.23
11007,-0.48
11008,0.05
11009,-0.17
11010,-1.19
11011,1.05
11012,0.09
11013,-1.98
11014,1.78
11015,0.49
11016,-0.72
11017,1.76
11018,0.1
11019,1.13
11020,1.29
11021,-0.43
11022,2.17
11023,0.35
11024,-0.22
11025,1.72
11026,0.22
11027,0.14
11028,1.23
11029,0.83
11030,0.14
11031,1.06
11032,1.1
11033,0.1
11034,1.03
11035,1.08
11036,-0.08
11037,1.14
11038,0.93
11039,-0.05
11040,1.14
11041,0.82
11042,-0.02
11043,1.11
11044,0.66
11045,-0.05
11046,1.11
11047,0.56
11048,-0.05
11049,1.0
11050,0.56
11051,-0.02
11052,0.93
11053,0.48
11054,0.0
11055,0.76
11056,0.32
11057,0.08
11058,0.47
11059,0.07
11060,0.07
11061,0.18
11062,0.17
11063,0.18
11064,-0.07
11065,-0.19
11066,0.23
11067,-0.13
11068,-0.32
11069,0.26
11070,-0.27
11071,-0.5
11072,0.21
11073,-0.67
11074,-0.36
11075,-0.17
11076,-1.34
11077,-0.03
11078,0.03
11079,-1.6
11080,0.36
11081,0.19
11082,-1.12
11083,2.11
11084,-0.01
11085,-0.43
11086,3.41
11087,0.29
11088,0.02
11089,3.22
11090,0.47
11091,0.72
11092,2.47
11093,0.02
11094,0.68
11095,2.02
11096,-0.21
11097,0.49
11098,1.07
11099,-0.41
11100,0.36
11101,0.79
11102,-0.28
11103,0.16
11104,0.43
11105,-0.02
11106,0.06
11107,0.68
11108,0.13
11109,0.21
11110,0.7
11111,0.15
11112,0.18
11113,0.69
11114,0.3
11115,0.27
11116,0.78
11117,0.4
11118,0.37
11119,0.69
11120,0.4
11121,0.45
11122,0.58
11123,0.43
11124,0.32
11125,0.41
11126,0.44
11127,0.25
11128,0.26
11129,0.45
11130,0.03
11131,-0.06
11132,0.46
11133,-0.36
11134,-0.33
11135,0.61
11136,-0.86
11137,-0.69
11138,0.66
11139,-1.21
11140,-0.2
11141,0.39
11142,-1.41
11143,-0.23
11144,0.34
11145,-0.2
11146,2.03
11147,-0.69
11148,0.89
11149,4.21
11150,-0.26
11151,1.3
11152,2.97
11153,0.2
11154,0.78
11155,1.81
11156,0.2
11157,0.25
11158,1.27
11159,0.34
11160,0.06
11161,0.82
11162,0.14
11163,0.07
11164,0.6
11165,0.18
11166,0.22
11167,0.48
11168,0.27
11169,0.27
11170,0.56
11171,0.25
11172,0.2
11173,0.79
11174,0.34
11175,0.2
11176,0.53
11177,0.29
11178,-0.01
11179,0.16
11180,0.37
11181,-0.14
11182,-0.1
11183,0.5
11184,-0.24
11185,-0.1
11186,0.53
11187,-0.38
11188,-0.37
11189,0.56
11190,-0.53
11191,-0.47
11192,0.48
11193,-0.57
11194,0.23
11195,0.15
11196,-0.88
11197,0.25
11198,-0.04
11199,-1.05
11200,1.82
11201,-0.63
11202,-0.6
11203,3.66
11204,-0.33
11205,0.13
11206,3.12
11207,0.29
11208,0.56
11209,2.41
11210,0.35
11211,0.52
11212,2.03
11213,0.21
11214,0.24
11215,1.53
11216,-0.06
11217,0.06
11218,1.05
11219,-0.08
11220,0.0
11221,0.76
11222,-0.05
11223,0.08
11224,0.44
11225,0.0
11226,-0.05
11227,0.2
11228,0.18
11229,-0.14
11230,-0.07
11231,0.38
11232,-0.08
11233,-0.24
11234,0.41
11235,-0.12
11236,-0.09
11237,0.41
11238,-0.21
11239,0.09
11240,0.46
11241,-0.4
11242,0.12
11243,0.52
11244,-0.56
11245,-0.28
11246,0.53
11247,-0.87
11248,-0.08
11249,0.09
11250,-0.67
11251,1.49
11252,-0.29
11253,-0.96
11254,1.87
11255,0.03
11256,-0.99
11257,2.22
11258,0.23
11259,-0.47
11260,2.6
11261,0.31
11262,-0.19
11263,2.27
11264,0.32
11265,-0.16
11266,2.1
11267,0.18
11268,-0.45
11269,1.87
11270,0.18
11271,-0.54
11272,1.35
11273,0.09
11274,-0.3
11275,0.56
11276,-0.12
11277,-0.05
11278,0.12
11279,-0.05
11280,0.1
11281,0.03
11282,0.17
11283,0.09
11284,-0.02
11285,0.28
11286,-0.11
11287,-0.15
11288,0.35
11289,-0.21
11290,-0.27
11291,0.43
11292,-0.23
11293,-0.27
11294,0.52
11295,-0.35
11296,-0.16
11297,0.59
11298,-0.49
11299,-0.06
11300,0.64
11301,-1.01
11302,0.63
11303,0.83
11304,-1.07
11305,1.37
11306,1.04
11307,-0.72
11308,1.67
11309,0.8
11310,-0.25
11311,1.63
11312,0.78
11313,-0.12
11314,1.74
11315,0.49
11316,0.47
11317,2.15
11318,0.2
11319,0.39
11320,1.43
11321,0.14
11322,0.09
11323,0.63
11324,0.1
11325,0.01
11326,0.28
11327,0.21
11328,0.13
11329,0.19
11330,0.32
11331,0.16
11332,-0.0
11333,0.22
11334,-0.14
11335,-0.01
11336,0.39
11337,-0.34
11338,-0.13
11339,0.57
11340,-0.71
11341,0.2
11342,0.77
11343,-0.48
11344,1.07
11345,0.71
11346,-0.82
11347,1.68
11348,0.79
11349,-0.51
11350,1.85
11351,0.96
11352,-0.33
11353,1.5
11354,0.84
11355,-0.26
11356,0.9
11357,0.65
11358,-0.23
11359,0.56
11360,0.5
11361,-0.12
11362,0.28
11363,0.41
11364,-0.05
11365,0.15
11366,0.45
11367,-0.03
11368,0.04
11369,0.5
11370,-0.24
11371,0.25
11372,0.5
11373,-0.36
11374,0.41
11375,0.69
11376,-0.47
11377,0.72
11378,0.81
11379,-0.56
11380,0.49
11381,0.74
11382,-0.49
11383,0.43
11384,0.67
11385,-0.13
11386,1.08
11387,0.53
11388,0.51
11389,1.04
11390,0.6
11391,0.88
11392,1.14
11393,0.58
11394,-0.0
11395,1.43
11396,0.72
11397,0.74
11398,1.99
11399,0.78
11400,0.45
11401,1.12
11402,0.05
11403,-0.1
11404,-0.25
11405,0.6
11406,0.03
11407,-0.53
11408,0.55
11409,-0.39
11410,0.17
11411,0.33
11412,-0.71
11413,1.2
11414,0.29
11415,0.07
11416,1.19
11417,0.23
11418,0.28
11419,1.63
11420,0.26
11421,1.12
11422,2.27
11423,0.39
11424,1.27
11425,0.89
11426,0.36
11427,0.71
11428,0.39
11429,0.55
11430,0.22
11431,0.71
11432,0.66
11433,0.34
11434,0.66
11435,0.48
11436,0.32
11437,0.13
11438,0.45
11439,0.25
11440,-0.16
11441,0.55
11442,0.32
11443,-1.04
11444,0.64
11445,-0.32
11446,-1.22
11447,0.65
11448,-2.24
11449,0.36
11450,1.13
11451,-1.06
11452,1.0
11453,0.28
11454,0.79
11455,1.61
11456,-0.11
11457,1.79
11458,1.92
11459,0.23
11460,1.96
11461,1.11
11462,0.14
11463,1.42
11464,0.57
11465,0.26
11466,0.86
11467,0.52
11468,0.56
11469,0.74
11470,0.64
11471,0.48
11472,0.21
11473,0.02
11474,0.53
11475,-0.25
11476,0.24
11477,0.7
11478,-0.83
11479,-0.02
11480,1.0
11481,0.37
11482,0.49
11483,0.11
11484,0.69
11485,-0.29
11486,0.44
11487,0.44
11488,-0.78
11489,0.57
11490,0.57
11491,-0.5
11492,0.69
11493,0.87
11494,-0.05
11495,0.8
11496,0.63
11497,0.21
11498,0.87
11499,0.01
11500,0.43
11501,0.95
11502,-0.23
11503,0.89
11504,0.91
11505,-0.08
11506,0.39
11507,0.88
11508,-0.01
11509,-0.45
11510,0.83
11511,-0.24
11512,-0.02
11513,0.83
11514,-0.3
11515,1.04
11516,0.73
11517,0.94
11518,1.32
11519,0.8
11520,1.37
11521,1.23
11522,0.82
11523,0.67
11524,0.71
11525,1.0
11526,0.5
11527,0.5
11528,1.0
11529,0.52
11530,0.34
11531,0.88
11532,0.46
11533,0.27
11534,0.86
11535,0.35
11536,-0.35
11537,0.52
11538,0.36
11539,-0.11
11540,0.68
11541,0.28
11542,-0.22
11543,0.54
11544,-0.04
11545,-0.16
11546,0.49
11547,0.42
11548,0.36
11549,0.32
11550,0.42
11551,1.06
11552,0.35
11553,0.48
11554,0.16
11555,0.9
11556,0.53
11557,0.42
11558,0.7
11559,0.61
11560,0.75
11561,0.53
11562,1.16
11563,0.89
11564,0.65
11565,1.1
11566,0.34
11567,0.6
11568,0.84
11569,0.37
11570,0.67
11571,0.82
11572,0.61
11573,0.53
11574,0.88
11575,0.71
11576,0.55
11577,0.57
11578,0.65
11579,0.55
11580,0.82
11581,0.24
11582,0.6
11583,0.57
11584,-0.16
11585,0.76
11586,0.5
11587,0.48
11588,0.65
11589,0.17
11590,0.3
11591,0.65
11592,0.03
11593,0.18
11594,0.63
11595,-0.2
11596,0.37
11597,0.55
11598,0.06
11599,1.57
11600,0.16
11601,2.22
11602,0.32
11603,-0.14
11604,2.19
11605,-1.43
11606,0.11
11607,1.48
11608,-0.87
11609,0.26
11610,0.96
11611,-0.31
11612,0.39
11613,0.15
11614,-0.16
11615,0.46
11616,0.42
11617,0.13
11618,0.45
11619,0.12
11620,-0.45
11621,0.49
11622,-0.29
11623,0.01
11624,0.6
11625,0.03
11626,0.17
11627,0.59
11628,0.71
11629,0.39
11630,0.46
11631,0.75
11632,0.2
11633,0.3
11634,0.84
11635,0.32
11636,0.35
11637,1.06
11638,-0.22
11639,0.44
11640,1.68
11641,1.61
11642,-0.4
11643,1.6
11644,0.09
11645,0.68
11646,1.36
11647,0.01
11648,0.64
11649,1.25
11650,0.32
11651,0.78
11652,0.9
11653,-0.02
11654,0.67
11655,1.29
11656,-0.65
11657,0.54
11658,0.98
11659,-0.19
11660,0.61
11661,0.13
11662,-0.47
11663,0.7
11664,-0.39
11665,-0.18
11666,0.73
11667,-0.05
11668,-0.4
11669,0.51
11670,0.12
11671,0.03
11672,0.25
11673,0.39
11674,-0.16
11675,0.17
11676,1.1
11677,1.78
11678,-0.98
11679,2.38
11680,0.31
11681,-0.03
11682,1.47
11683,-1.12
11684,0.43
11685,1.54
11686,0.09
11687,0.21
11688,1.11
11689,0.89
11690,0.77
11691,0.89
11692,-0.34
11693,0.38
11694,0.95
11695,-1.07
11696,0.35
11697,0.48
11698,-0.23
11699,0.32
11700,-0.29
11701,-0.65
11702,0.57
11703,-0.2
11704,-0.32
11705,0.44
11706,-0.37
11707,-0.39
11708,0.62
11709,-0.25
11710,-0.37
11711,0.54
11712,-1.29
11713,-1.06
11714,0.48
11715,1.5
11716,4.4
11717,-1.91
11718,2.44
11719,-0.61
11720,0.68
11721,1.67
11722,0.7
11723,0.1
11724,2.16
11725,0.41
11726,0.59
11727,1.97
11728,-0.51
11729,0.36
11730,1.71
11731,-0.5
11732,0.28
11733,0.56
11734,-0.58
11735,0.43
11736,-0.21
11737,-0.48
11738,0.48
11739,-0.32
11740,-0.35
11741,0.66
11742,0.44
11743,-0.72
11744,0.4
11745,0.34
11746,-0.06
11747,0.45
11748,-0.19
11749,-0.19
11750,0.5
11751,-0.81
11752,-0.6
11753,0.4
11754,1.22
11755,2.54
11756,-1.07
11757,2.19
11758,0.94
11759,-0.07
11760,3.07
11761,1.29
11762,0.27
11763,2.0
11764,0.78
11765,0.71
11766,1.71
11767,-0.82
11768,0.45
11769,0.75
11770,-0.76
11771,0.17
11772,-0.13
11773,-0.46
11774,0.17
11775,-0.85
11776,-0.92
11777,0.63
11778,-0.61
11779,-0.2
11780,0.76
11781,-0.27
11782,-0.64
11783,0.69
11784,-0.28
11785,-0.12
11786,0.61
11787,-0.7
11788,-0.59
11789,0.66
11790,0.78
11791,1.13
11792,-1.91
11793,1.58
11794,0.6
11795,0.22
11796,1.19
11797,0.81
11798,-0.22
11799,1.64
11800,1.56
11801,-0.27
11802,2.24
11803,0.61
11804,-0.04
11805,2.24
11806,0.03
11807,0.15
11808,2.18
11809,0.08
11810,0.19
11811,1.26
11812,0.07
11813,0.38
11814,0.82
11815,-0.11
11816,0.5
11817,0.38
11818,-0.06
11819,0.42
11820,-0.13
11821,-0.27
11822,0.51
11823,-0.48
11824,-0.16
11825,0.71
11826,-0.92
11827,-0.8
11828,0.79
11829,-0.86
11830,-0.2
11831,1.55
11832,0.01
11833,-0.36
11834,0.54
11835,0.1
11836,0.7
11837,-0.29
11838,0.89
11839,1.38
11840,-0.44
11841,1.13
11842,3.21
11843,-0.55
11844,2.13
11845,-0.39
11846,-0.08
11847,2.41
11848,0.06
11849,-0.15
11850,2.16
11851,0.32
11852,0.35
11853,0.94
11854,0.78
11855,0.38
11856,0.24
11857,0.0
11858,0.6
11859,-0.13
11860,-0.59
11861,0.52
11862,-0.25
11863,-0.5
11864,0.77
11865,0.65
11866,-0.17
11867,0.46
11868,0.11
11869,-0.07
11870,0.34
11871,-0.56
11872,-0.28
11873,0.54
11874,-1.94
11875,-1.87
11876,0.54
11877,0.53
11878,2.27
11879,-0.79
11880,2.25
11881,0.05
11882,0.51
11883,2.54
11884,1.37
11885,0.34
11886,2.28
11887,1.03
11888,0.27
11889,1.44
11890,0.53
11891,0.4
11892,1.18
11893,0.29
11894,0.22
11895,0.91
11896,0.11
11897,0.17
11898,0.46
11899,-0.53
11900,0.26
11901,0.07
11902,-0.66
11903,0.22
11904,-0.14
11905,-0.78
11906,0.34
11907,-0.35
11908,-0.3
11909,0.19
11910,-0.56
11911,0.12
11912,0.07
11913,-1.0
11914,-0.12
11915,0.02
11916,-1.49
11917,0.44
11918,0.33
11919,-1.51
11920,0.25
11921,0.5
11922,-0.71
11923,0.12
11924,-0.35
11925,-1.76
11926,-0.08
11927,-0.37
11928,-2.71
11929,0.05
11930,-0.32
11931,-1.73
11932,0.68
11933,-0.16
11934,-1.39
11935,0.83
11936,0.07
11937,-1.58
11938,0.51
11939,0.04
11940,-1.24
11941,0.5
11942,-0.05
11943,-1.3
11944,0.48
11945,-0.0
11946,-1.44
11947,0.9
11948,-0.02
11949,-1.08
11950,1.39
11951,0.27
11952,-0.31
11953,0.74
11954,0.05
11955,-0.12
11956,0.44
11957,0.22
11958,-0.12
11959,0.44
11960,0.27
11961,-0.35
11962,0.22
11963,0.34
11964,-0.44
11965,0.41
11966,0.47
11967,-0.5
11968,0.31
11969,0.58
11970,-0.55
11971,0.29
11972,0.73
11973,-0.5
11974,0.42
11975,0.93
11976,-0.39
11977,0.46
11978,0.9
11979,-0.51
11980,0.3
11981,0.92
11982,-0.4
11983,0.13
11984,0.83
11985,-0.13
11986,-0.06
11987,0.74
11988,0.18
11989,-0.22
11990,0.57
11991,0.28
11992,-0.27
11993,0.41
11994,0.13
11995,-0.35
11996,0.13
11997,-0.13
11998,-0.35
11999,-0.1
12000,-0.73
12001,-0.07
12002,-0.21
12003,-2.55
12004,0.38
12005,0.3
12006,-0.97
12007,0.64
12008,-0.61
12009,-0.84
12010,2.08
12011,0.14
12012,-1.7
12013,1.54
12014,-0.04
12015,-1.79
12016,1.83
12017,-0.17
12018,-0.3
12019,1.53
12020,0.01
12021,0.49
12022,0.95
12023,0.05
12024,0.3
12025,0.83
12026,-0.04
12027,-0.05
12028,1.11
12029,-0.08
12030,0.01
12031,1.19
12032,-0.09
12033,-0.08
12034,1.13
12035,0.03
12036,-0.03
12037,1.08
12038,0.11
12039,0.1
12040,0.89
12041,0.16
12042,0.2
12043,0.43
12044,0.34
12045,0.16
12046,0.16
12047,0.46
12048,0.19
12049,0.29
12050,0.52
12051,0.49
12052,-0.49
12053,0.46
12054,0.27
12055,-0.73
12056,0.28
12057,-0.03
12058,-0.47
12059,-0.07
12060,-0.62
12061,0.05
12062,-0.33
12063,-2.01
12064,0.74
12065,-0.34
12066,-2.98
12067,0.41
12068,0.3
12069,-1.42
12070,0.92
12071,0.3
12072,-0.83
12073,0.73
12074,-0.64
12075,-1.03
12076,0.16
12077,0.12
12078,-0.94
12079,0.51
12080,-0.28
12081,-1.09
12082,1.0
12083,-0.32
12084,-1.12
12085,1.06
12086,-0.25
12087,-0.99
12088,1.09
12089,-0.18
12090,-0.79
12091,1.26
12092,-0.16
12093,-1.07
12094,1.33
12095,-0.27
12096,-1.06
12097,1.12
12098,-0.13
12099,-0.89
12100,1.18
12101,0.0
12102,-0.72
12103,0.77
12104,0.05
12105,-0.31
12106,0.31
12107,0.14
